Keyword,Position,Review text,Reviewed at,Owner's answer,Profile name,Profile URL,Profile image URL,Rating,Reviews count,Photos count,Is local guide?
Starbucks Coffee Filateli,11,"This Starbucks is pretty cozy, it's true its located near a crowded street just across the pasar baru market, but inside we almost cant hear what happen outside, the music is also not too loud, unlike many starbucks out there, and what amaze me most js its scebery from the window, there are still tree, so it is calming, oh yeah im forgot bout the coffee, but what the heck, its starbucks coffee you know what you paid for, and for this oerfect ambience the hell with coffee..",2021-03-06 04:59:36 +00:00,,eko indriantanto,https://www.google.com/maps/contrib/100699063898075615898?hl=en-ID&sa=X&ved=2ahUKEwiQlMT8sc70AhXz4zgGHX_xBucQvvQBegQIARA5,https://lh3.googleusercontent.com/a-/AOh14Gib_h--NiZ1g3XSa7q628MbYZk8NwQVb_Tb7zAitA=s40-c-c0x00000000-cc-rp-mo-ba6-br100,5,896,4690,Yes
Starbucks Coffee Filateli,12,"Nice place, cozy, and good coffee",2021-11-06 04:59:36 +00:00,,Fadhil fathoni,https://www.google.com/maps/contrib/104969055100783987885?hl=en-ID&sa=X&ved=2ahUKEwiQlMT8sc70AhXz4zgGHX_xBucQvvQBegQIARBQ,https://lh3.googleusercontent.com/a-/AOh14GgcdYOfrknUOaaHILG68g1V2qTuVw5zKnNUoHs5hg=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,29,103,Yes
Starbucks Coffee Filateli,13,Classic building and nice ambience. The place is so quiet and they serve good coffee tho. Best place for hang out or work.,2021-06-06 04:59:36 +00:00,,Efenerr,https://www.google.com/maps/contrib/108948549104900948747?hl=en-ID&sa=X&ved=2ahUKEwiQlMT8sc70AhXz4zgGHX_xBucQvvQBegQIARBf,https://lh3.googleusercontent.com/a-/AOh14Gj7MKAkpAB0_U28IvZSbTVxB4h70U2UAhYHw006vg=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,174,351,Yes
Starbucks Coffee Filateli,14,"Nice ambiance, quite spacious and cozy. Nice place to sketch and enjoying your ""me time"".",2021-02-06 04:59:36 +00:00,,Agung Rachmanto,https://www.google.com/maps/contrib/113808360258616097003?hl=en-ID&sa=X&ved=2ahUKEwiQlMT8sc70AhXz4zgGHX_xBucQvvQBegQIARBs,https://lh3.googleusercontent.com/a/AATXAJzl8xyuNFe7x_W49bWbk8uaVwVq38p4pgjppq0C=s40-c-c0x00000000-cc-rp-mo-ba4-br100,4,181,207,Yes
Starbucks Coffee Filateli,15,Such a nice place to have your work done. It has Mushalla also.,2021-05-06 04:59:36 +00:00,,Faishal Ihsan,https://www.google.com/maps/contrib/108873886737797884348?hl=en-ID&sa=X&ved=2ahUKEwiQlMT8sc70AhXz4zgGHX_xBucQvvQBegQIARB6,https://lh3.googleusercontent.com/a-/AOh14Ggb2jBLjd790I1O0UYItu6AyD0imiDWCkGxcNETUrM=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,87,127,Yes
Starbucks Coffee Filateli,16,"Located in one section of the old Post Office building, this Starbucks outlet used to be my ideal go to morning breakfast since they open early. However, since the Post Bloc opened last September 2021, parking has been a nightmare wince you have to park illegally on street next to Gedung Kesenian Jakartaband risk yourself in being towed and pay Rp. 500.000 towing fine.
The Starbucks itself is fine ... the parking is not. Starbucks should talk to management of Post Bloc about this, since it definitely affects their customers.",2021-11-06 04:59:36 +00:00,,Eko Bachtiar,https://www.google.com/maps/contrib/116070190574796420637?hl=en-ID&sa=X&ved=2ahUKEwiQlMT8sc70AhXz4zgGHX_xBucQvvQBegUIARCHAQ,https://lh3.googleusercontent.com/a-/AOh14GhmVitMETAtHwsi4c-6njUIueoJVT7e7HGQVT8X=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,128,627,Yes
Starbucks Coffee Filateli,17,"I will choose to drink and eat outside since when you come at night, you will have a nice view and nice place to talk while drinking your coffee.",2021-09-06 04:59:36 +00:00,,Abi Andaya Iswara,https://www.google.com/maps/contrib/113998891133005320664?hl=en-ID&sa=X&ved=2ahUKEwiQlMT8sc70AhXz4zgGHX_xBucQvvQBegUIARCTAQ,https://lh3.googleusercontent.com/a-/AOh14Gjku27_fKI2jMFs74RfZ0S2-uL-NXNeGKg8PzBpVMc=s40-c-c0x00000000-cc-rp-mo-br100,5,5,0,No
Starbucks Coffee Filateli,18,"A special Starbucks experience. Service good, coffee {i had latte} by barista seems better than the last one I tried at Chinatown. Old colonial building so ambience is good. High ceiling. Plug points plenty at seating area if you need to charge anything.",2019-12-06 04:59:36 +00:00,,swee leng Tan,https://www.google.com/maps/contrib/100682298925532833879?hl=en-ID&sa=X&ved=2ahUKEwiQlMT8sc70AhXz4zgGHX_xBucQvvQBegUIARCeAQ,https://lh3.googleusercontent.com/a-/AOh14GgqiAqLduwor2B0_XjNgb420Am6hR48H1kh_iJviQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100,4,79,297,Yes
Starbucks Coffee Filateli,19,Their services are great like all Starbucks standard services around the world. The ambience is good. It's cozy and convenient to hang out with friends or do some work stuff here with your laptop while sip some nice drinks and snacks. Recommended to visit here.,2018-12-06 04:59:36 +00:00,,Rick Siemmens,https://www.google.com/maps/contrib/112606923728785481193?hl=en-ID&sa=X&ved=2ahUKEwiQlMT8sc70AhXz4zgGHX_xBucQvvQBegUIARCuAQ,https://lh3.googleusercontent.com/a-/AOh14Gi_JE58fi4niQXIp1EXJbeHzUjV8_0KDhkFAz1dpMc=s40-c-c0x00000000-cc-rp-mo-ba6-br100,5,228,6623,Yes
Starbucks Coffee Filateli,20,"Nice place and nice service, the place quite big and have great designed store for relax or meet up with business partner. The place quite strategies between school and busway. But i have bad experience in parking area, too expensive for ""parkir liar"" or unauthorized parking. I recommend this place for relax and enjoying coffee.",2019-12-06 04:59:36 +00:00,,Andriko,https://www.google.com/maps/contrib/114217104713201423762?hl=en-ID&sa=X&ved=2ahUKEwiQlMT8sc70AhXz4zgGHX_xBucQvvQBegUIARDBAQ,https://lh3.googleusercontent.com/a-/AOh14Gimq8PzoNHMROxx3NzoT5pTKrG6B1BUqYw-4o5EAA=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,89,278,Yes
Starbucks Coffee Filateli,21,a nice place to hangout in Central Jakarta,2021-11-06 04:59:36 +00:00,,Happy Wijaya,https://www.google.com/maps/contrib/110070660135208159364?hl=en-ID&sa=X&ved=2ahUKEwic4cj8sc70AhWp73MBHchkC9EQvvQBegQIARA5,https://lh3.googleusercontent.com/a-/AOh14Gg5EEXq_iCAagQjJlm-SU_Mmc29Q9P4ImIrV8ghQQ=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,113,458,Yes
Starbucks Coffee Filateli,22,"A good place for hangouts and having coffee's. Best fully services. Stand in old building. Open early in the morning at 6.30 Am to 10 Pm Sunday to Thursday,  6.30 Am to 11.00 Pm, Friday to Sunday. Toilet area and Prayer room is available. Less parking space.",2019-12-06 04:59:36 +00:00,,Radja Sitanggang,https://www.google.com/maps/contrib/108570366867040308395?hl=en-ID&sa=X&ved=2ahUKEwic4cj8sc70AhWp73MBHchkC9EQvvQBegQIARBG,https://lh3.googleusercontent.com/a-/AOh14GhweQ24ZCvGoyIjDoabIadFU0eLRHVea_OG4BlH=s40-c-c0x00000000-cc-rp-mo-ba8-br100,5,834,15712,Yes
Starbucks Coffee Filateli,23,"Modern coffee with classic building, love it..  . This's not mainstream",2020-12-06 04:59:36 +00:00,,Rahadian,https://www.google.com/maps/contrib/100600138484129077684?hl=en-ID&sa=X&ved=2ahUKEwic4cj8sc70AhWp73MBHchkC9EQvvQBegQIARBc,https://lh3.googleusercontent.com/a-/AOh14Gh1Qx3NEdw3L5uzxKs6uriYXREU7ug5EPrYhs0oWg=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,195,1561,Yes
Starbucks Coffee Filateli,24,"One of the best Starbucks I ever been to in Jakarta. Love the place, the vintage feeling of the bulding fits perfectly with the decoration.",2017-12-06 04:59:36 +00:00,,Steffia Winata,https://www.google.com/maps/contrib/106737482411434370193?hl=en-ID&sa=X&ved=2ahUKEwic4cj8sc70AhWp73MBHchkC9EQvvQBegQIARBs,https://lh3.googleusercontent.com/a-/AOh14GjVeJdYhXkznvsvu2LZVf2-opuvH2GWN_PMY6sDZg=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,83,529,Yes
Starbucks Coffee Filateli,25,My fav coffee shop starbucks. Always enjoyed sitting here.,2020-12-06 04:59:36 +00:00,,Sweety Kiratrai,https://www.google.com/maps/contrib/117968826166743908561?hl=en-ID&sa=X&ved=2ahUKEwic4cj8sc70AhWp73MBHchkC9EQvvQBegQIARB9,https://lh3.googleusercontent.com/a-/AOh14GjYy9qQiXcmRnS8Ga4EP1embPhVpEHeLAjKpG8SXQ=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,21,21,Yes
Starbucks Coffee Filateli,26,"Great place for working, not crowded. Unfortunately the WiFi provided is an unsecured network, better to use mobile tethered network",2021-07-06 04:59:36 +00:00,,David Raditya,https://www.google.com/maps/contrib/118286809069336359137?hl=en-ID&sa=X&ved=2ahUKEwic4cj8sc70AhWp73MBHchkC9EQvvQBegUIARCKAQ,https://lh3.googleusercontent.com/a-/AOh14GjgAiVP48denimdFGHa8IO4InGGbwjn3UerIy754w=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,65,96,Yes
Starbucks Coffee Filateli,27,"Nice cozy place located in a historic old building in the heart of the city. This heritage building was constructed between 1912-1929, and was originally the building of the Dutch colonial government's post office. Personally not a big fan of the coffee at this particular coffee chain but it seems to be the only decent coffee shop nearby Borobudur hotel. Stars are strictly for the location only.",2020-12-06 04:59:36 +00:00,,Abigail Wiriaatmadja,https://www.google.com/maps/contrib/111999977880918447974?hl=en-ID&sa=X&ved=2ahUKEwic4cj8sc70AhWp73MBHchkC9EQvvQBegUIARCXAQ,https://lh3.googleusercontent.com/a-/AOh14Gj-zhyijMWz-h4hWZHlV-jEhdIOjnDLki5ARjqfkw=s40-c-c0x00000000-cc-rp-mo-ba3-br100,4,57,44,Yes
Starbucks Coffee Filateli,28,"Nice place to enjoy the coffie and you can also working from here.
Have a lot table and follow the protocol.
Have a space for pray (sholat). Nice service and have a space for parking.",2021-06-06 04:59:36 +00:00,,ARIANI TRI UTARI,https://www.google.com/maps/contrib/115102249066515136549?hl=en-ID&sa=X&ved=2ahUKEwic4cj8sc70AhWp73MBHchkC9EQvvQBegUIARClAQ,https://lh3.googleusercontent.com/a-/AOh14GiEMPMe_zLc6FUp0mRMRXeDP0QAxOBmrCDNhlPkTw=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,63,91,Yes
Starbucks Coffee Filateli,29,"Nice place but always get annoyed by how the barista keep offering you soy milk, extra caramel sauce, or sumatran coffee choice when all you need is a cup of freaking coffee. I know they get additional revenue but most of the time you're in a rush and they really didn't get it. God sake!",2021-06-06 04:59:36 +00:00,,Leo P,https://www.google.com/maps/contrib/112451368660527458882?hl=en-ID&sa=X&ved=2ahUKEwic4cj8sc70AhWp73MBHchkC9EQvvQBegUIARCxAQ,https://lh3.googleusercontent.com/a/AATXAJxBNyumZlVtQ1ZfGHOzXRtZYjhKgE-z3u9EacYH=s40-c-c0x00000000-cc-rp-mo-br100,1,9,0,No
Starbucks Coffee Filateli,30,Good service good ambience and more important good coffee,2021-03-06 04:59:36 +00:00,,Yoana Sakamata Sri Widiyanti,https://www.google.com/maps/contrib/103910815309403945139?hl=en-ID&sa=X&ved=2ahUKEwic4cj8sc70AhWp73MBHchkC9EQvvQBegUIARC8AQ,https://lh3.googleusercontent.com/a-/AOh14Gjo7m4t4ciA8YxBJPp1FSgBShps-aaI6p6y2FvM0Q=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,20,48,Yes
Starbucks Coffee Filateli,31,"Located next to Pasar Baru post office, this Starbucks Filateli ambience is very convenient and relaxing. Not as crowded as the other chain stores, this place is good to hang out with friend, talking gossips and catch up new life stories.",2017-12-06 04:59:37 +00:00,,Stella A,https://www.google.com/maps/contrib/118378972499124229752?hl=en-ID&sa=X&ved=2ahUKEwiJven8sc70AhWXSWwGHfpBANMQvvQBegQIARA5,https://lh3.googleusercontent.com/a-/AOh14GgvG_-aIYLd3NJXb-nCVT4nsVwuuEXFX4sAdCoZVsY=s40-c-c0x00000000-cc-rp-mo-ba6-br100,5,266,1190,Yes
Starbucks Coffee Filateli,32,"Love the place!
Located in an old post office building, it has a colonial look with high ceiling and narrow tall windows and whitewashed wall.
Food and drinks are typical of that big coffee shop chain, merchandise are also available.
The smoking rooms are in two areas, front and left side, they are uncomfortable during the day what with the equator humidity.
Toilets are in the back area, through a swing door out into a small garden with a memento from the past^^",2020-12-06 04:59:37 +00:00,,Jani Soewanti,https://www.google.com/maps/contrib/111076565917712190258?hl=en-ID&sa=X&ved=2ahUKEwiJven8sc70AhWXSWwGHfpBANMQvvQBegQIARBI,https://lh3.googleusercontent.com/a-/AOh14GiyHaAfymNDg0V7mMnG1YCspiQJZyjtlIjFMC2zb7E=s40-c-c0x00000000-cc-rp-mo-ba6-br100,4,104,3118,Yes
Starbucks Coffee Filateli,33,Nice Starbucks outlet. Great for working and chilling,2021-08-06 04:59:37 +00:00,,Robert Jongkees,https://www.google.com/maps/contrib/106678484418548537766?hl=en-ID&sa=X&ved=2ahUKEwiJven8sc70AhWXSWwGHfpBANMQvvQBegQIARBU,https://lh3.googleusercontent.com/a-/AOh14GiHeTmkBiy3fjsRTP8Wvcq3q7PJy0vBtcCo4sLmLmU=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,236,551,Yes
Starbucks Coffee Filateli,34,"Decaf caramel machiato with raspberry syrup always be my fav. Love the ambience in Sbux Filateli, Juanda. Good place to chill",2020-12-06 04:59:37 +00:00,,A M S,https://www.google.com/maps/contrib/110039790529404964834?hl=en-ID&sa=X&ved=2ahUKEwiJven8sc70AhWXSWwGHfpBANMQvvQBegQIARBf,https://lh3.googleusercontent.com/a-/AOh14Gh_VNl0XkbS2TOzv6num5T18lvRd0IgdW9atBRYKw=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,65,66,Yes
Starbucks Coffee Filateli,35,Fresh coffee. Nice service. Don't forget wear your mask!,2020-12-06 04:59:37 +00:00,,Anindita Pusparani,https://www.google.com/maps/contrib/112571583487311399555?hl=en-ID&sa=X&ved=2ahUKEwiJven8sc70AhWXSWwGHfpBANMQvvQBegQIARBs,https://lh3.googleusercontent.com/a-/AOh14GixSBEmVsBEq-gmaEdGnvarY-nEFid6ZHlfkKxH3Q=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,35,57,Yes
Starbucks Coffee Filateli,36,Comfortable place but not have enough the barista make the service slowly. But I like for the concept design here.,2017-12-06 04:59:37 +00:00,,Yunita Novalia,https://www.google.com/maps/contrib/104730177806429921121?hl=en-ID&sa=X&ved=2ahUKEwiJven8sc70AhWXSWwGHfpBANMQvvQBegQIARB5,https://lh3.googleusercontent.com/a-/AOh14Ghyj6Tq_OFMTrnoX8UQQgr8F0I5TSlGdw9Ta_aGzEY=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,51,583,Yes
Starbucks Coffee Filateli,37,"Classic Ambience, regular Starbucks drinks, the vibe is what really makes this place different.",2021-06-06 04:59:37 +00:00,,Fauzan Fathur,https://www.google.com/maps/contrib/102760916779835652568?hl=en-ID&sa=X&ved=2ahUKEwiJven8sc70AhWXSWwGHfpBANMQvvQBegUIARCIAQ,https://lh3.googleusercontent.com/a-/AOh14GgM8mA0KoAUOw96IqOkcp6lhRzvVQCulKSrtNuy=s40-c-c0x00000000-cc-rp-mo-br100,5,13,0,No
Starbucks Coffee Filateli,38,Relax place for talking about. .. nice coffee,2021-01-06 04:59:37 +00:00,,Dadang Wira,https://www.google.com/maps/contrib/116375608655816339856?hl=en-ID&sa=X&ved=2ahUKEwiJven8sc70AhWXSWwGHfpBANMQvvQBegUIARCTAQ,https://lh3.googleusercontent.com/a-/AOh14Gj4VbnGPuDLOHGe5EocbLu82O3_6HFz_THLwUiRlOQ=s40-c-c0x00000000-cc-rp-mo-ba6-br100,5,583,1780,Yes
Starbucks Coffee Filateli,39,"a good rendezvous spot after morning walk/jog because it within reach from Lapangan Banteng (Banteng square). this is also my first time during Ramadan, so it had less visitors. the only setback is some table are left uncleaned after use. I wish, dine-in visitors should have more awareness during these pandemic days: clean before and after. not left the desk/table with crumbs and messy plates, but perhaps it does like that because the lack of ""dirty/used plate bin"" like one I seen in-store Senayan Reserve where we can put our used plates there before walking out store.",2021-05-06 04:59:37 +00:00,,CL,https://www.google.com/maps/contrib/110431656683561521380?hl=en-ID&sa=X&ved=2ahUKEwiJven8sc70AhWXSWwGHfpBANMQvvQBegUIARCgAQ,https://lh3.googleusercontent.com/a/AATXAJxYsxnN41GlfiMny2m-jZdd3VaEi1KISJNNjoL1=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,23,80,Yes
Starbucks Coffee Filateli,40,Nice place. Comfy. Pelayanan super cepat. Very limited seats tho,2021-04-06 04:59:37 +00:00,,Samuel Winata,https://www.google.com/maps/contrib/118421602769287630172?hl=en-ID&sa=X&ved=2ahUKEwiJven8sc70AhWXSWwGHfpBANMQvvQBegUIARCsAQ,https://lh3.googleusercontent.com/a/AATXAJw3loqs8nBfuf7fcdoN4avdbrSa4SIKn5Xn5osl=s40-c-c0x00000000-cc-rp-mo-ba4-br100,4,95,33,Yes
Starbucks Coffee Filateli,41,Do you like coffee? Do you like historica and fancy building? Love to hang out around central Jakarta? Then this place prolly will suit you. Nice as any Starbucks can be. This place is just perfect. Just dont forget to use a face mask during visiting.,2020-12-06 04:59:39 +00:00,,Jemmi Jemmy,https://www.google.com/maps/contrib/104966373315123691392?hl=en-ID&sa=X&ved=2ahUKEwiO9rr9sc70AhVmUGwGHc60AmMQvvQBegQIARA5,https://lh3.googleusercontent.com/a-/AOh14GjmvhrOT3GFG59o77y6ofgL6YqK6nHR03jMkmGFZg=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,40,0,Yes
Starbucks Coffee Filateli,42,"Nice place, but parking space is limited relative to shop size",2021-07-06 04:59:39 +00:00,,Priatama Arifin,https://www.google.com/maps/contrib/100743374459169783398?hl=en-ID&sa=X&ved=2ahUKEwiO9rr9sc70AhVmUGwGHc60AmMQvvQBegQIARBE,https://lh3.googleusercontent.com/a-/AOh14Gil-D25in1DRMrWhGI9RvtyQQfXS2rWeDPCl7YA=s40-c-c0x00000000-cc-rp-mo-ba2-br100,4,26,2,Yes
Starbucks Coffee Filateli,43,"Located inside a recently-restored colonial building, this Starbucks is definitely one of the most unique Starbucks outlets in Jakarta.",2018-12-06 04:59:39 +00:00,,Kevin Wiyarnanda,https://www.google.com/maps/contrib/101791665969073135792?hl=en-ID&sa=X&ved=2ahUKEwiO9rr9sc70AhVmUGwGHc60AmMQvvQBegQIARBP,https://lh3.googleusercontent.com/a-/AOh14Gjwf8qmH_FXUzTbVThvU4LLgj9LUSaIQnhdpU93mQ=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,42,30,Yes
Starbucks Coffee Filateli,44,Smells nice.,2020-12-06 04:59:39 +00:00,,Miranda Bud,https://www.google.com/maps/contrib/106975774824766081948?hl=en-ID&sa=X&ved=2ahUKEwiO9rr9sc70AhVmUGwGHc60AmMQvvQBegQIARBd,https://lh3.googleusercontent.com/a/AATXAJwLfVbd52SFoy-Ma-fPMSlBcZr9QDQIUrgiApR1=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,141,139,Yes
Starbucks Coffee Filateli,45,Great coffee shop near pasar baru,2019-12-06 04:59:39 +00:00,,Dini Triyama,https://www.google.com/maps/contrib/103433547421961652564?hl=en-ID&sa=X&ved=2ahUKEwiO9rr9sc70AhVmUGwGHc60AmMQvvQBegQIARBq,https://lh3.googleusercontent.com/a-/AOh14GiyHlo8pROk-9b40z8UVgpvlmH6GlauNZesCX8--Q=s40-c-c0x00000000-cc-rp-mo-ba6-br100,4,550,2871,Yes
Starbucks Coffee Filateli,46,"i just know this place, cozy, but still its to crowded for this covid situation for me, do please make it more people inside",2021-06-06 04:59:39 +00:00,,Leonardo Jauhari,https://www.google.com/maps/contrib/117683212912823533065?hl=en-ID&sa=X&ved=2ahUKEwiO9rr9sc70AhVmUGwGHc60AmMQvvQBegQIARB4,https://lh3.googleusercontent.com/a-/AOh14Gg2eNNq_CwONEF-gDxUcmb0uP6ztXi2fHXug4c-sA=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,36,10,Yes
Starbucks Coffee Filateli,47,"Another cozy place for Starbucks chains, and it  is opened on a strategic place. Love the ambience and the oldness of this place. One thing that annoys me alot is the toilet is faraway in back yard and it’s so dirty.",2018-12-06 04:59:39 +00:00,,Yulius Steven,https://www.google.com/maps/contrib/102811476495021137927?hl=en-ID&sa=X&ved=2ahUKEwiO9rr9sc70AhVmUGwGHc60AmMQvvQBegUIARCDAQ,https://lh3.googleusercontent.com/a/AATXAJxpPXSCoDy5hqMuEWFnR6OxFigt1lwF0CMx6yyG=s40-c-c0x00000000-cc-rp-mo-ba3-br100,4,17,7,Yes
Starbucks Coffee Filateli,48,"Nice place for discuss with your team mate or your business partner
But, bad parking location. The building quality is old style and quit enough.
Good place and good taste",2019-12-06 04:59:39 +00:00,,Bisma Woo,https://www.google.com/maps/contrib/112356719413417449120?hl=en-ID&sa=X&ved=2ahUKEwiO9rr9sc70AhVmUGwGHc60AmMQvvQBegUIARCQAQ,https://lh3.googleusercontent.com/a/AATXAJyf8kpIavRdOSCVmq0xtJREfSTNkIyVj-r_R_dJ6A=s40-c-c0x00000000-cc-rp-mo-ba5-br100,3,190,74,Yes
