Keyword,Position,Review text,Reviewed at,Owner's answer,Profile name,Profile URL,Profile image URL,Rating,Reviews count,Photos count,Is local guide?
Klinik kopi,19,"Great place to enjoy coffeexperience, not just enjoying the coffee and learning bout the coffee you choose",2017-11-27 15:41:52 +00:00,,deas Pradana,https://www.google.com/maps/contrib/106728835351166170760?hl=en-DZ&sa=X&ved=2ahUKEwj_uu3e8Lj0AhUL5uAKHTzIBuQQvvQBegUIARDJAQ,https://lh3.googleusercontent.com/a-/AOh14GgkfssxJZHBBin9M4zotN_Nqp5QRFPzVlpDjpeq3A=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,73,585,Yes
Klinik kopi,20,great personal one-to-one coffee brewing experience with the owner who is coffee expert. having great time chating and learning about coffee with him.,2019-11-27 15:41:52 +00:00,,Anthony Lim,https://www.google.com/maps/contrib/111232752672283716497?hl=en-DZ&sa=X&ved=2ahUKEwj_uu3e8Lj0AhUL5uAKHTzIBuQQvvQBegUIARDZAQ,https://lh3.googleusercontent.com/a-/AOh14GjbMbJ3u7skqAOIK4Fo02ZivGQgWqwIFhgB7AwwUw=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,76,39,Yes
Klinik kopi,21,"A personal bartender experience with an artisanal touch.
Mas Pepeng is the barista, owner, and artist behind this inviting coffee bar. His coffee doesn’t hide behind milk or sugar. If you like it black and aromatic than it’s the place for you. He served all coffee manually, no timer, no scale. But somehow he always maintained the same quality. You would also get his full attention to joke with, having deep conversation with, or an enthusiastic story telling behind each of his coffee beans origin. All of these, while getting a personalized coffee prescription. His genuine spirit is influential. He could be your best friend in an instant. All of his coffee selections are as charismatic as he is. Even if I could not pay a visit in person, I would still save a large part of my suitcase for the coffee beans before flying out of the country. He sold them through online marketplace or straight from behind his counter. A trip to yogya, for me, is not complete before sipping Mas Pepeng’s coffee. Another side note, I truly enjoyed his growing plants collection!",2021-06-27 15:41:51 +00:00,,Rani Krisnamurthi,https://www.google.com/maps/contrib/109202146037764269676?hl=en-BA&sa=X&ved=2ahUKEwjOrOve8Lj0AhVOlosKHWPAATQQvvQBegQIARA_,https://lh3.googleusercontent.com/a-/AOh14GjYF4-Ir879rewXqvWhWAttJPL4qV5NHM_IQceWfA=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,60,6,Yes
Klinik kopi,22,The best coffee shop i've visited. The coffee are unique. Very recommended for coffee lover. The price is affordable for all.,2021-04-27 15:41:51 +00:00,sampai ketemu lagi mbak,lila hk,https://www.google.com/maps/contrib/103029690649374286213?hl=en-BA&sa=X&ved=2ahUKEwjOrOve8Lj0AhVOlosKHWPAATQQvvQBegQIARBL,https://lh3.googleusercontent.com/a-/AOh14GheQKQ0tObA_ajj7LByzGf09674r0URmd6VwvLZGw=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,33,35,Yes
Klinik kopi,23,A very informed coffee shop to understand what is the coffee fair-trade mean to be. Growers first!,2018-11-27 15:41:51 +00:00,,Johanes Jenito,https://www.google.com/maps/contrib/116885432565955583431?hl=en-BA&sa=X&ved=2ahUKEwjOrOve8Lj0AhVOlosKHWPAATQQvvQBegQIARBb,https://lh3.googleusercontent.com/a-/AOh14Gi2U3bczRIGhidtdtPaw11NLsCLf-Ghq968bJ_D=s40-c-c0x00000000-cc-rp-mo-ba6-br100,4,617,6038,Yes
Klinik kopi,24,"This place have their own unique to serve the customers, so just don’t go in and order before you queuing or reserve first ^^
And just my advice for you guys, if you want to come here don’t bring a to many people in. Or you should split them into another groups",2018-11-27 15:41:51 +00:00,,damawan bayu aji,https://www.google.com/maps/contrib/113371931959192241183?hl=en-BA&sa=X&ved=2ahUKEwjOrOve8Lj0AhVOlosKHWPAATQQvvQBegQIARBs,https://lh3.googleusercontent.com/a-/AOh14Gg-PRGtSkZ4S3wh-h3nogArTPu57-oEgMvivF4U_Q=s40-c-c0x00000000-cc-rp-mo-ba2-br100,4,14,39,Yes
Klinik kopi,25,Enjoyable and for the services are very good,2021-06-27 15:41:51 +00:00,,surya yuniar ardiansyah,https://www.google.com/maps/contrib/116690668673703192208?hl=en-BA&sa=X&ved=2ahUKEwjOrOve8Lj0AhVOlosKHWPAATQQvvQBegQIARB-,https://lh3.googleusercontent.com/a-/AOh14GiI9zGDY2Uywmx3tc7HfmwLyGB5WhObfyWHeFoL=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,70,79,Yes
Klinik kopi,26,"The place to enjoy various coffees made from arabica coffee beans from various regions in Indonesia. Klinik Kopi or (Coffee Roasters) is well-known as a coffee shop that does not provide its customers with milk and sugar. To enjoy ""the true coffee taste"" while chit-chat in short time 👏🤩😀. I am headed to Klinik Kopi arriving at 17:04 pm and got queue number 19 and according to the name of the Klinik (clinic), it has been many queue before the Klinik Kopi opened at 16:00 PM.
Besides from coffee maniacs, common people are often seen visiting his clinic to have a try of the coffee and take pictures in the Instagrammable coffee shop. Klinik Kopi shop is designed with bamboo as the material, the clinic indeed appears unique, really environmentally eco-friendly, making it comfortable for anyone to stay quite a while and chit-chatting with other customers while waiting for the queue.
Mas Pepeng also told us that Klinik Kopi is open for everyone, even for newbie coffee lovers. He will gratefully describe the characteristics of the right and enjoyable taste for those who are not a real avid lovers of coffee. In addition, unlike instant coffee commonly consumed by Indonesians, fresh coffee is also relatively *safer for those with sensitive stomach.*",2019-11-27 15:41:51 +00:00,,나나데니타,https://www.google.com/maps/contrib/101130539616228504871?hl=en-BA&sa=X&ved=2ahUKEwjOrOve8Lj0AhVOlosKHWPAATQQvvQBegUIARCLAQ,https://lh3.googleusercontent.com/a-/AOh14GhyZ_-i9woNA9lz4aZRR8FpXJ3rJIxxsfFfKDE_bQ=s40-c-c0x00000000-cc-rp-mo-ba6-br100,5,300,1780,Yes
Klinik kopi,27,Worth it utk ngantri 2jam. Taste ny wonderfull. ditemani sweet cake nya uenaak bingits.,2018-11-27 15:41:51 +00:00,,Maratus Solichah,https://www.google.com/maps/contrib/104299480279107206975?hl=en-BA&sa=X&ved=2ahUKEwjOrOve8Lj0AhVOlosKHWPAATQQvvQBegUIARCeAQ,https://lh3.googleusercontent.com/a-/AOh14Gg1o1RlLKUEYU9gUU1Kr5lFmE4Z3CAlx0n0m_ghpQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,27,397,Yes
Klinik kopi,28,Klinik Kopi step up your knowledge about coffee to another level. Cozy place with friendly owner. Will come over this place again for sure!,2018-11-27 15:41:51 +00:00,,Ismail Nasution,https://www.google.com/maps/contrib/106877862802949182228?hl=en-BA&sa=X&ved=2ahUKEwjOrOve8Lj0AhVOlosKHWPAATQQvvQBegUIARCvAQ,https://lh3.googleusercontent.com/a-/AOh14GjC2TtEfovkf5Vq5Z69bDs3uOoWmuliI1FLJyWX2w=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,15,15,Yes
Klinik kopi,29,"Friendly owner and barista that will tell you about the coffee beans they have. They dont use sugar, milk, creamer etc in their coffee so their coffee is authentic and straight from the beans. Not located at a very convenient location but still worth a visit if you love coffee",2018-11-27 15:41:51 +00:00,,ZD L,https://www.google.com/maps/contrib/110303700012271243163?hl=en-BA&sa=X&ved=2ahUKEwjOrOve8Lj0AhVOlosKHWPAATQQvvQBegUIARC9AQ,https://lh3.googleusercontent.com/a/AATXAJzzEnwv4kiyIE6VZ1MTaGcB_VguIVG9NbpOrOPW=s40-c-c0x00000000-cc-rp-mo-ba7-br100,5,1126,8727,Yes
Klinik kopi,30,The best place to get a cup of coffee n coffee beans,2018-11-27 15:41:51 +00:00,,Stephanus Riawan,https://www.google.com/maps/contrib/106144192068408269180?hl=en-BA&sa=X&ved=2ahUKEwjOrOve8Lj0AhVOlosKHWPAATQQvvQBegUIARDNAQ,https://lh3.googleusercontent.com/a-/AOh14Gg7zXkfVyyCMGGwVgtlietT_CLN_1O_zsAWSZnZzA=s40-c-c0x00000000-cc-rp-mo-ba6-br100,5,147,2097,Yes
Klinik kopi,31,"Best Coffee Shop in Town. Personal Touch from the owner, warmly Service and Best taste Coffee.",2021-06-27 15:42:19 +00:00,,Bachrul Nur Ulum,https://www.google.com/maps/contrib/112620511368048706763?hl=en-CM&sa=X&ved=2ahUKEwii85nm8Lj0AhXWQvEDHSrWBHUQvvQBegQIARA_,https://lh3.googleusercontent.com/a-/AOh14GiAIx-j1iNelOv7ZgchwrGH59_Pk2rvB_MMpPfTTw=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,24,26,Yes
Klinik kopi,32,This place where the magic of coffee will emerge from dark in the hand of mr. Pepeng,2019-11-27 15:42:19 +00:00,,Agi Gagarin Asra,https://www.google.com/maps/contrib/110071276627326868341?hl=en-CM&sa=X&ved=2ahUKEwii85nm8Lj0AhXWQvEDHSrWBHUQvvQBegQIARBM,https://lh3.googleusercontent.com/a-/AOh14GiYEj12JdO3M5X7TWiqb6MIwphXFxME173KXwu7kg=s40-c-c0x00000000-cc-rp-mo-br100,5,4,14,No
Klinik kopi,33,I was coming just for a cup of stories. Please coming if you are interested in expanding your experience here. like I did 😊😬🙏,2018-11-27 15:42:19 +00:00,,Moh. Khatibul Umam,https://www.google.com/maps/contrib/105689660173934319411?hl=en-CM&sa=X&ved=2ahUKEwii85nm8Lj0AhXWQvEDHSrWBHUQvvQBegQIARBi,https://lh3.googleusercontent.com/a-/AOh14GhB4LBDfoKU5SZo4pDuqQl-xFw2TndldNodQa00YVY=s40-c-c0x00000000-cc-rp-mo-ba6-br100,3,389,4515,Yes
Klinik kopi,34,Napak tilas film AADC 2. I'm not coffee addict but this place taught me about coffee more deeply and of course there is no sugar between us.,2017-11-27 15:42:19 +00:00,,Febrina Budhi Nur Lestari,https://www.google.com/maps/contrib/100149488694035571799?hl=en-CM&sa=X&ved=2ahUKEwii85nm8Lj0AhXWQvEDHSrWBHUQvvQBegQIARBy,https://lh3.googleusercontent.com/a-/AOh14GhDNaADg8BePqfcbsyiqIe5Flo6wfmbiDoJLHxEhA=s40-c-c0x00000000-cc-rp-mo-ba2-br100,3,21,25,Yes
Klinik kopi,35,"Meet Mas Pepeng, Coffee expert. He brought Coffee beans from all over Indonesia area and explain each bean taste.",2019-11-27 15:42:19 +00:00,"(Translated by Google) Thanks, mas andre ... I'll see you next time.(Original)Makasih mas andre... sampai ketemu di lain kesempatan.",andre panjaitan,https://www.google.com/maps/contrib/106203066604008865653?hl=en-CM&sa=X&ved=2ahUKEwii85nm8Lj0AhXWQvEDHSrWBHUQvvQBegUIARCAAQ,https://lh3.googleusercontent.com/a/AATXAJxUsTnKRkzgMLtLfGTESBG-RDu3Do9rPpYvtpU_=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,60,64,Yes
Klinik kopi,36,If you want another taste of coffee you should try this place,2019-11-27 15:42:19 +00:00,,Arga Brahmantyo,https://www.google.com/maps/contrib/102978734303160716925?hl=en-CM&sa=X&ved=2ahUKEwii85nm8Lj0AhXWQvEDHSrWBHUQvvQBegUIARCPAQ,https://lh3.googleusercontent.com/a-/AOh14Gh_AqRSExOzeq0hVHdZDWl4exo4tQsKmy_dLLpW4Q=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,99,123,Yes
Klinik kopi,37,"best coffee experience. Pepeng the master barista is chatty and he will tell you stories behind your cup. Padusi coffee from West Sumatra is exceptional! ask Pepeng for this coffee if available.
edit:
buka mulai jam 4. sebaiknya datang awal agar cepat dapat giliran dibuatkan kopinya.",2018-11-27 15:42:19 +00:00,,arya perdhana,https://www.google.com/maps/contrib/106901986927357320365?hl=en-CM&sa=X&ved=2ahUKEwii85nm8Lj0AhXWQvEDHSrWBHUQvvQBegUIARCeAQ,https://lh3.googleusercontent.com/a-/AOh14GhE_Of04iWnwzRU5EOUDsdRHfCEqQsDNN7Qf5Pbww=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,210,622,Yes
Klinik kopi,38,Such a great experience to visit! Mas pepeng delivering his best value life experience on a cup of coffee..,2018-11-27 15:42:19 +00:00,,Davin Natanael,https://www.google.com/maps/contrib/118396138150418495419?hl=en-CM&sa=X&ved=2ahUKEwii85nm8Lj0AhXWQvEDHSrWBHUQvvQBegUIARCvAQ,https://lh3.googleusercontent.com/a-/AOh14GgFDStY-MESXp7BqZZ6E4dYmIkf7_WIEulS1CYC7Q=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,27,12,Yes
Klinik kopi,39,cozy place that serve great coffee! and that was good conversation with Mas Pepeng too.,2018-11-27 15:42:19 +00:00,,Diah Afrilian Dini,https://www.google.com/maps/contrib/108863848639210925477?hl=en-CM&sa=X&ved=2ahUKEwii85nm8Lj0AhXWQvEDHSrWBHUQvvQBegUIARC-AQ,https://lh3.googleusercontent.com/a-/AOh14GibhTfcT8cFLpzm7K8gs5R6PALt599ROzD7nCYM=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,7,26,Yes
Klinik kopi,40,Realy great place to know more about coffee. You have to pick a queque number to buy coffee here. Mr pepeng always serve us personaly with easy talk,2018-11-27 15:42:19 +00:00,,Adam zaki,https://www.google.com/maps/contrib/103462516510486810368?hl=en-CM&sa=X&ved=2ahUKEwii85nm8Lj0AhXWQvEDHSrWBHUQvvQBegUIARDMAQ,https://lh3.googleusercontent.com/a-/AOh14Gj1pghQgDCSuQCUz-NZbqus0JnJXEKEv_4BL0tBEw=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,133,633,Yes
Klinik kopi,41,Nice atmosphere and nice owner..Mas Pepeng is the best owner ever,2020-11-27 15:41:51 +00:00,,MiamoReine,https://www.google.com/maps/contrib/105395598639095804359?hl=en-BD&sa=X&ved=2ahUKEwj604Df8Lj0AhXKUGwGHQAvDx4QvvQBegQIARA_,https://lh3.googleusercontent.com/a-/AOh14Gg1LbnuBjL01eObaaedBCMt-dFiVcJD6sA6dAh6YcE=s40-c-c0x00000000-cc-rp-mo-br100,5,17,70,No
Klinik kopi,42,Humble servant,2018-11-27 15:41:51 +00:00,,Hairil Ramadhani (reeljade),https://www.google.com/maps/contrib/118249420493643601814?hl=en-BD&sa=X&ved=2ahUKEwj604Df8Lj0AhXKUGwGHQAvDx4QvvQBegQIARBO,https://lh3.googleusercontent.com/a-/AOh14GjF_w2epza_ApRGxER1CHqYWnN-Dzu3BMGz9dHJ2Wk=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,47,253,Yes
Klinik kopi,43,"Altough I'm not a coffee person, I always brought my friends here. The barista were very nice. They answered our endless questions about coffee. They only served Arabica and only open for 4 hours. Love the place and the vibe too.",2017-11-27 15:41:51 +00:00,,Fitria Fitria,https://www.google.com/maps/contrib/110299138419309742034?hl=en-BD&sa=X&ved=2ahUKEwj604Df8Lj0AhXKUGwGHQAvDx4QvvQBegQIARBc,https://lh3.googleusercontent.com/a-/AOh14GjNk5FELnp-BgYsUhdxa0vXL4vnPWENKsSEMORUVA=s40-c-c0x00000000-cc-rp-mo-ba5-br100,4,225,330,Yes
Klinik kopi,44,Great place to get a cup of coffee!,2021-01-27 15:41:51 +00:00,,Taufik Hidayat,https://www.google.com/maps/contrib/109122554777248311243?hl=en-BD&sa=X&ved=2ahUKEwj604Df8Lj0AhXKUGwGHQAvDx4QvvQBegQIARBt,https://lh3.googleusercontent.com/a-/AOh14GinrRMLY4gq7Vk9pwHgxG1M8c-c4P-fzBDmF3ZR=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,79,264,Yes
Klinik kopi,45,"Mind blowing, good taste of arabica coffee, and I super love the cheesecake that melted in my mouth. Enak tenan",2018-11-27 15:41:51 +00:00,,fatimah bilqis,https://www.google.com/maps/contrib/106093062014373671978?hl=en-BD&sa=X&ved=2ahUKEwj604Df8Lj0AhXKUGwGHQAvDx4QvvQBegQIARB6,https://lh3.googleusercontent.com/a-/AOh14GjYaUEFrRzSPXRcqAXzVESgIsttEJ2t6Y7iYccq2w=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,60,148,Yes
Klinik kopi,46,"At first, I knew this place from AADC 2 movie. They had a small cafe, you will given a queque card to order. They serve customer one by one with some story telling about their expedition to search best coffee beans all around Indonesia.",2020-11-27 15:41:51 +00:00,,Beatric Sitanggang,https://www.google.com/maps/contrib/117462889979461745013?hl=en-BD&sa=X&ved=2ahUKEwj604Df8Lj0AhXKUGwGHQAvDx4QvvQBegUIARCLAQ,https://lh3.googleusercontent.com/a-/AOh14GiMCBQPn_pwgZt7SPl5QZUXkQApTq6iiu7tfdq5NQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,95,43,Yes
